Gene stable ID,Rat gene stable ID
ENSMUSG00000032220,ENSRNOG00000061928
ENSMUSG00000073402,ENSRNOG00000039744
ENSMUSG00000073402,ENSRNOG00000031090
ENSMUSG00000073402,ENSRNOG00000048951
ENSMUSG00000073402,ENSRNOG00000031607
ENSMUSG00000073402,ENSRNOG00000030712
ENSMUSG00000073402,ENSRNOG00000059770
ENSMUSG00000073402,ENSRNOG00000000723
ENSMUSG00000073402,ENSRNOG00000038999
ENSMUSG00000073402,ENSRNOG00000050210
ENSMUSG00000073402,ENSRNOG00000047706
ENSMUSG00000049036,ENSRNOG00000005174
ENSMUSG00000024079,ENSRNOG00000048315
ENSMUSG00000026860,ENSRNOG00000017295
ENSMUSG00000020834,ENSRNOG00000009673
ENSMUSG00000038178,ENSRNOG00000003835
ENSMUSG00000059498,ENSRNOG00000046663
ENSMUSG00000059498,ENSRNOG00000049422
ENSMUSG00000059498,ENSRNOG00000058500
ENSMUSG00000019979,ENSRNOG00000008022
ENSMUSG00000099009,ENSRNOG00000029651
ENSMUSG00000056148,ENSRNOG00000029651
ENSMUSG00000061589,ENSRNOG00000032546
ENSMUSG00000005951,ENSRNOG00000019458
ENSMUSG00000028532,ENSRNOG00000010514
ENSMUSG00000079853,ENSRNOG00000053772
ENSMUSG00000089789,ENSRNOG00000029651
ENSMUSG00000034177,ENSRNOG00000007606
ENSMUSG00000041992,ENSRNOG00000005271
ENSMUSG00000038045,ENSRNOG00000049335
ENSMUSG00000074129,ENSRNOG00000062298
ENSMUSG00000074129,ENSRNOG00000020618
ENSMUSG00000033948,ENSRNOG00000018160
ENSMUSG00000027317,ENSRNOG00000012648
ENSMUSG00000026459,ENSRNOG00000030743
ENSMUSG00000031302,ENSRNOG00000003812
ENSMUSG00000032434,ENSRNOG00000010951
ENSMUSG00000000555,ENSRNOG00000057451
ENSMUSG00000050783,ENSRNOG00000000716
ENSMUSG00000046836,ENSRNOG00000052963
ENSMUSG00000033024,ENSRNOG00000061664
ENSMUSG00000033024,ENSRNOG00000062297
ENSMUSG00000033024,ENSRNOG00000051489
ENSMUSG00000033024,ENSRNOG00000057069
ENSMUSG00000033024,ENSRNOG00000058775
ENSMUSG00000033024,ENSRNOG00000060202
ENSMUSG00000033024,ENSRNOG00000048253
ENSMUSG00000112039,ENSRNOG00000048061
ENSMUSG00000002668,ENSRNOG00000046050
ENSMUSG00000066607,ENSRNOG00000026238
ENSMUSG00000024299,ENSRNOG00000008857
ENSMUSG00000076655,ENSRNOG00000048425
ENSMUSG00000093838,ENSRNOG00000030812
ENSMUSG00000093838,ENSRNOG00000029121
ENSMUSG00000004842,ENSRNOG00000000715
ENSMUSG00000027624,ENSRNOG00000057817
ENSMUSG00000045817,ENSRNOG00000005067
ENSMUSG00000045817,ENSRNOG00000050108
ENSMUSG00000094533,ENSRNOG00000048696
ENSMUSG00000094533,ENSRNOG00000048159
ENSMUSG00000094533,ENSRNOG00000047308
ENSMUSG00000035310,ENSRNOG00000002203
ENSMUSG00000021033,ENSRNOG00000047708
ENSMUSG00000014351,ENSRNOG00000006306
ENSMUSG00000006599,ENSRNOG00000012360
ENSMUSG00000067591,ENSRNOG00000061664
ENSMUSG00000067591,ENSRNOG00000062297
ENSMUSG00000067591,ENSRNOG00000051489
ENSMUSG00000067591,ENSRNOG00000057069
ENSMUSG00000067591,ENSRNOG00000058775
ENSMUSG00000067591,ENSRNOG00000060202
ENSMUSG00000067591,ENSRNOG00000048253
ENSMUSG00000001802,ENSRNOG00000011451
ENSMUSG00000001524,ENSRNOG00000000831
ENSMUSG00000033790,ENSRNOG00000011480
ENSMUSG00000067599,ENSRNOG00000053772
ENSMUSG00000024515,ENSRNOG00000051965
ENSMUSG00000037820,ENSRNOG00000012956
ENSMUSG00000002763,ENSRNOG00000016655
ENSMUSG00000022962,ENSRNOG00000028292
ENSMUSG00000029050,ENSRNOG00000055340
ENSMUSG00000026649,ENSRNOG00000034221
ENSMUSG00000044279,ENSRNOG00000047322
ENSMUSG00000037321,ENSRNOG00000000457
ENSMUSG00000034126,ENSRNOG00000012146
ENSMUSG00000030495,ENSRNOG00000010938
ENSMUSG00000029658,ENSRNOG00000000904
ENSMUSG00000002769,ENSRNOG00000048623
ENSMUSG00000002769,ENSRNOG00000016349
ENSMUSG00000026730,ENSRNOG00000017328
ENSMUSG00000038437,ENSRNOG00000053285
ENSMUSG00000042901,ENSRNOG00000058805
ENSMUSG00000027301,ENSRNOG00000021225
ENSMUSG00000036941,ENSRNOG00000000113
ENSMUSG00000046329,ENSRNOG00000047781
ENSMUSG00000021494,ENSRNOG00000012771
ENSMUSG00000024238,ENSRNOG00000017863
ENSMUSG00000035694,ENSRNOG00000026600
ENSMUSG00000049630,ENSRNOG00000017459
ENSMUSG00000037134,ENSRNOG00000012928
ENSMUSG00000037727,ENSRNOG00000021229
ENSMUSG00000003721,ENSRNOG00000002478
ENSMUSG00000027651,ENSRNOG00000012923
ENSMUSG00000026961,ENSRNOG00000011457
ENSMUSG00000006058,ENSRNOG00000006500
ENSMUSG00000036564,ENSRNOG00000012482
ENSMUSG00000032443,ENSRNOG00000053820
ENSMUSG00000074064,ENSRNOG00000014522
ENSMUSG00000069456,ENSRNOG00000029651
ENSMUSG00000001017,ENSRNOG00000058457
ENSMUSG00000001017,ENSRNOG00000012760
ENSMUSG00000020218,ENSRNOG00000004476
ENSMUSG00000003346,ENSRNOG00000018212
ENSMUSG00000058897,ENSRNOG00000050706
ENSMUSG00000089989,ENSRNOG00000062298
ENSMUSG00000089989,ENSRNOG00000020618
ENSMUSG00000029390,ENSRNOG00000001053
ENSMUSG00000037994,ENSRNOG00000023404
ENSMUSG00000035916,ENSRNOG00000056915
ENSMUSG00000024085,ENSRNOG00000015439
ENSMUSG00000054128,ENSRNOG00000039744
ENSMUSG00000054128,ENSRNOG00000031090
ENSMUSG00000054128,ENSRNOG00000048951
ENSMUSG00000054128,ENSRNOG00000031607
ENSMUSG00000054128,ENSRNOG00000030712
ENSMUSG00000054128,ENSRNOG00000059770
ENSMUSG00000054128,ENSRNOG00000000723
ENSMUSG00000054128,ENSRNOG00000038999
ENSMUSG00000054128,ENSRNOG00000050210
ENSMUSG00000054128,ENSRNOG00000047706
ENSMUSG00000033769,ENSRNOG00000059615
ENSMUSG00000026519,ENSRNOG00000003310
ENSMUSG00000037526,ENSRNOG00000011873
ENSMUSG00000048154,ENSRNOG00000061499
ENSMUSG00000080891,ENSRNOG00000015760
ENSMUSG00000084262,ENSRNOG00000015764
ENSMUSG00000058076,ENSRNOG00000003163
ENSMUSG00000033088,ENSRNOG00000059015
ENSMUSG00000051362,ENSRNOG00000015769
ENSMUSG00000096727,ENSRNOG00000000459
ENSMUSG00000022838,ENSRNOG00000002350
ENSMUSG00000026556,ENSRNOG00000004889
ENSMUSG00000029171,ENSRNOG00000002185
ENSMUSG00000024556,ENSRNOG00000015582
ENSMUSG00000076612,ENSRNOG00000048402
ENSMUSG00000027466,ENSRNOG00000006695
ENSMUSG00000073684,ENSRNOG00000036876
ENSMUSG00000052516,ENSRNOG00000029598
ENSMUSG00000028033,ENSRNOG00000013781
ENSMUSG00000027300,ENSRNOG00000021230
ENSMUSG00000040548,ENSRNOG00000013659
ENSMUSG00000032307,ENSRNOG00000014529
ENSMUSG00000017692,ENSRNOG00000005515
ENSMUSG00000050097,ENSRNOG00000048039
ENSMUSG00000022969,ENSRNOG00000028638
ENSMUSG00000021007,ENSRNOG00000003955
ENSMUSG00000027359,ENSRNOG00000010128
ENSMUSG00000072718,ENSRNOG00000061664
ENSMUSG00000072718,ENSRNOG00000062297
ENSMUSG00000072718,ENSRNOG00000051489
ENSMUSG00000072718,ENSRNOG00000057069
ENSMUSG00000072718,ENSRNOG00000058775
ENSMUSG00000072718,ENSRNOG00000060202
ENSMUSG00000072718,ENSRNOG00000048253
ENSMUSG00000039763,ENSRNOG00000002026
ENSMUSG00000051177,ENSRNOG00000004810
ENSMUSG00000027315,ENSRNOG00000012811
ENSMUSG00000046352,ENSRNOG00000008855
ENSMUSG00000025207,ENSRNOG00000014650
ENSMUSG00000095583,ENSRNOG00000042197
ENSMUSG00000093701,ENSRNOG00000028638
ENSMUSG00000054414,ENSRNOG00000013912
ENSMUSG00000018476,ENSRNOG00000037613
ENSMUSG00000078942,ENSRNOG00000033693
ENSMUSG00000022837,ENSRNOG00000038868
ENSMUSG00000022971,ENSRNOG00000045668
ENSMUSG00000053093,ENSRNOG00000016983
ENSMUSG00000033545,ENSRNOG00000019028
ENSMUSG00000096108,ENSRNOG00000048696
ENSMUSG00000096108,ENSRNOG00000048159
ENSMUSG00000096108,ENSRNOG00000047308
ENSMUSG00000061171,ENSRNOG00000004966
ENSMUSG00000023025,ENSRNOG00000055307
ENSMUSG00000023025,ENSRNOG00000057943
ENSMUSG00000023973,ENSRNOG00000016315
ENSMUSG00000023939,ENSRNOG00000019734
ENSMUSG00000028581,ENSRNOG00000011054
ENSMUSG00000027452,ENSRNOG00000007102
ENSMUSG00000095642,ENSRNOG00000042197
ENSMUSG00000022351,ENSRNOG00000009550
ENSMUSG00000040852,ENSRNOG00000005124
ENSMUSG00000036026,ENSRNOG00000019743
ENSMUSG00000026833,ENSRNOG00000009862
ENSMUSG00000096805,ENSRNOG00000006333
ENSMUSG00000036858,ENSRNOG00000042581
ENSMUSG00000055782,ENSRNOG00000015538
ENSMUSG00000062619,ENSRNOG00000046871
ENSMUSG00000009356,ENSRNOG00000008422
ENSMUSG00000051251,ENSRNOG00000005166
ENSMUSG00000037129,ENSRNOG00000016397
ENSMUSG00000071855,ENSRNOG00000003559
ENSMUSG00000017756,ENSRNOG00000016372
ENSMUSG00000029075,ENSRNOG00000020106
ENSMUSG00000022829,ENSRNOG00000002496
ENSMUSG00000030766,ENSRNOG00000013836
ENSMUSG00000028093,ENSRNOG00000017494
ENSMUSG00000063888,ENSRNOG00000016269
ENSMUSG00000068823,ENSRNOG00000061058
ENSMUSG00000032261,ENSRNOG00000009613
ENSMUSG00000056222,ENSRNOG00000012747
ENSMUSG00000024253,ENSRNOG00000005151
ENSMUSG00000054052,ENSRNOG00000029651
ENSMUSG00000044080,ENSRNOG00000012410
ENSMUSG00000078932,ENSRNOG00000025898
ENSMUSG00000057461,ENSRNOG00000033200
ENSMUSG00000074639,ENSRNOG00000029651
ENSMUSG00000032436,ENSRNOG00000010986
ENSMUSG00000063316,ENSRNOG00000020674
ENSMUSG00000042312,ENSRNOG00000012393
ENSMUSG00000094102,ENSRNOG00000006333
ENSMUSG00000037813,ENSRNOG00000014424
ENSMUSG00000022534,ENSRNOG00000008134
ENSMUSG00000031958,ENSRNOG00000019036
ENSMUSG00000040134,ENSRNOG00000004391
ENSMUSG00000096459,ENSRNOG00000006333
ENSMUSG00000035914,ENSRNOG00000033608
ENSMUSG00000025208,ENSRNOG00000014890
ENSMUSG00000031617,ENSRNOG00000012860
ENSMUSG00000027333,ENSRNOG00000021255
ENSMUSG00000101078,ENSRNOG00000032126
ENSMUSG00000027164,ENSRNOG00000004639
ENSMUSG00000025209,ENSRNOG00000014935
ENSMUSG00000076652,ENSRNOG00000033376
ENSMUSG00000076652,ENSRNOG00000058824
ENSMUSG00000100899,ENSRNOG00000032126
ENSMUSG00000039183,ENSRNOG00000015090
ENSMUSG00000031253,ENSRNOG00000003715
ENSMUSG00000033080,ENSRNOG00000042220
ENSMUSG00000047216,ENSRNOG00000029841
ENSMUSG00000076666,ENSRNOG00000042197
ENSMUSG00000020327,ENSRNOG00000008960
ENSMUSG00000033256,ENSRNOG00000028685
ENSMUSG00000019731,ENSRNOG00000012287
ENSMUSG00000032715,ENSRNOG00000007319
ENSMUSG00000094029,ENSRNOG00000030812
ENSMUSG00000094029,ENSRNOG00000029121
ENSMUSG00000035890,ENSRNOG00000009028
ENSMUSG00000003541,ENSRNOG00000000827
ENSMUSG00000038776,ENSRNOG00000003515
ENSMUSG00000041012,ENSRNOG00000011201
ENSMUSG00000029304,ENSRNOG00000043451
ENSMUSG00000044452,ENSRNOG00000013565
ENSMUSG00000063157,ENSRNOG00000039326
ENSMUSG00000076668,ENSRNOG00000033376
ENSMUSG00000076668,ENSRNOG00000058824
ENSMUSG00000103939,ENSRNOG00000031918
ENSMUSG00000051169,ENSRNOG00000009084
ENSMUSG00000010358,ENSRNOG00000020678
ENSMUSG00000076670,ENSRNOG00000031918
ENSMUSG00000034226,ENSRNOG00000013380
ENSMUSG00000061342,ENSRNOG00000049509
ENSMUSG00000022718,ENSRNOG00000001886
ENSMUSG00000075133,ENSRNOG00000032126
ENSMUSG00000074063,ENSRNOG00000014948
ENSMUSG00000057181,ENSRNOG00000000237
ENSMUSG00000073956,ENSRNOG00000048540
ENSMUSG00000073956,ENSRNOG00000050132
ENSMUSG00000086598,ENSRNOG00000043106
ENSMUSG00000024006,ENSRNOG00000000519
ENSMUSG00000021495,ENSRNOG00000039807
ENSMUSG00000031616,ENSRNOG00000012721
ENSMUSG00000059361,ENSRNOG00000023935
ENSMUSG00000101645,ENSRNOG00000030790
ENSMUSG00000017802,ENSRNOG00000020056
ENSMUSG00000076437,ENSRNOG00000054563
ENSMUSG00000033319,ENSRNOG00000003578
ENSMUSG00000076613,ENSRNOG00000048402
ENSMUSG00000027200,ENSRNOG00000004812
ENSMUSG00000078429,ENSRNOG00000047598
ENSMUSG00000022099,ENSRNOG00000012273
ENSMUSG00000023007,ENSRNOG00000052539
ENSMUSG00000033184,ENSRNOG00000003691
ENSMUSG00000033943,ENSRNOG00000006378
ENSMUSG00000108022,ENSRNOG00000037188
ENSMUSG00000108022,ENSRNOG00000042228
ENSMUSG00000108022,ENSRNOG00000033245
ENSMUSG00000079480,ENSRNOG00000050051
ENSMUSG00000076614,ENSRNOG00000030332
ENSMUSG00000025082,ENSRNOG00000025581
ENSMUSG00000056130,ENSRNOG00000042070
ENSMUSG00000045036,ENSRNOG00000031348
ENSMUSG00000027160,ENSRNOG00000005902
ENSMUSG00000045629,ENSRNOG00000019305
ENSMUSG00000004843,ENSRNOG00000040257
ENSMUSG00000116925,ENSRNOG00000001886
ENSMUSG00000028672,ENSRNOG00000009422
ENSMUSG00000027080,ENSRNOG00000006050
ENSMUSG00000022721,ENSRNOG00000001885
ENSMUSG00000015709,ENSRNOG00000013017
ENSMUSG00000036298,ENSRNOG00000015741
ENSMUSG00000071177,ENSRNOG00000032669
ENSMUSG00000054203,ENSRNOG00000003486
ENSMUSG00000051220,ENSRNOG00000003208
ENSMUSG00000050043,ENSRNOG00000005308
ENSMUSG00000030319,ENSRNOG00000010473
ENSMUSG00000034216,ENSRNOG00000013689
ENSMUSG00000071178,ENSRNOG00000032669
ENSMUSG00000040055,ENSRNOG00000022116
ENSMUSG00000045248,ENSRNOG00000012270
ENSMUSG00000050150,ENSRNOG00000042985
ENSMUSG00000036291,ENSRNOG00000014148
ENSMUSG00000040127,ENSRNOG00000004459
ENSMUSG00000047048,ENSRNOG00000050941
ENSMUSG00000047048,ENSRNOG00000003498
ENSMUSG00000050982,ENSRNOG00000023122
ENSMUSG00000118454,ENSRNOG00000037393
ENSMUSG00000057841,ENSRNOG00000008516
ENSMUSG00000023017,ENSRNOG00000059765
ENSMUSG00000075132,ENSRNOG00000049509
ENSMUSG00000038357,ENSRNOG00000020733
ENSMUSG00000061825,ENSRNOG00000036571
ENSMUSG00000014164,ENSRNOG00000019533
ENSMUSG00000074457,ENSRNOG00000012053
ENSMUSG00000027314,ENSRNOG00000014011
ENSMUSG00000091650,ENSRNOG00000023122
ENSMUSG00000005237,ENSRNOG00000052688
ENSMUSG00000030701,ENSRNOG00000018627
ENSMUSG00000033068,ENSRNOG00000007427
ENSMUSG00000017210,ENSRNOG00000008711
ENSMUSG00000035829,ENSRNOG00000027193
ENSMUSG00000035529,ENSRNOG00000004962
ENSMUSG00000034075,ENSRNOG00000006832
ENSMUSG00000033735,ENSRNOG00000015455
ENSMUSG00000033735,ENSRNOG00000028235
ENSMUSG00000061244,ENSRNOG00000013804
ENSMUSG00000027963,ENSRNOG00000014323
ENSMUSG00000029554,ENSRNOG00000001265
ENSMUSG00000040856,ENSRNOG00000019584
ENSMUSG00000025396,ENSRNOG00000007758
ENSMUSG00000025396,ENSRNOG00000002597
ENSMUSG00000030549,ENSRNOG00000015526
ENSMUSG00000041702,ENSRNOG00000008598
ENSMUSG00000020747,ENSRNOG00000004032
ENSMUSG00000028530,ENSRNOG00000011157
ENSMUSG00000035198,ENSRNOG00000020213
ENSMUSG00000074818,ENSRNOG00000032946
ENSMUSG00000057561,ENSRNOG00000031421
ENSMUSG00000031837,ENSRNOG00000015084
ENSMUSG00000039361,ENSRNOG00000018322
ENSMUSG00000037017,ENSRNOG00000039234
ENSMUSG00000038768,ENSRNOG00000050163
ENSMUSG00000026458,ENSRNOG00000003494
ENSMUSG00000056050,ENSRNOG00000059202
ENSMUSG00000029651,ENSRNOG00000032410
ENSMUSG00000028165,ENSRNOG00000048258
ENSMUSG00000033022,ENSRNOG00000000158
ENSMUSG00000045730,ENSRNOG00000019217
ENSMUSG00000021594,ENSRNOG00000017601
ENSMUSG00000022285,ENSRNOG00000008195
ENSMUSG00000041660,ENSRNOG00000059519
ENSMUSG00000036587,ENSRNOG00000014156
ENSMUSG00000051817,ENSRNOG00000007514
ENSMUSG00000033059,ENSRNOG00000007583
ENSMUSG00000035342,ENSRNOG00000014969
ENSMUSG00000034575,ENSRNOG00000017613
ENSMUSG00000001313,ENSRNOG00000020698
ENSMUSG00000040533,ENSRNOG00000010932
ENSMUSG00000030321,ENSRNOG00000026176
ENSMUSG00000078907,ENSRNOG00000054250
ENSMUSG00000003934,ENSRNOG00000010320
ENSMUSG00000074971,ENSRNOG00000004699
ENSMUSG00000035275,ENSRNOG00000023812
ENSMUSG00000078958,ENSRNOG00000040201
ENSMUSG00000009545,ENSRNOG00000020532
ENSMUSG00000030322,ENSRNOG00000010919
ENSMUSG00000032905,ENSRNOG00000000157
ENSMUSG00000066235,ENSRNOG00000019492
ENSMUSG00000073563,ENSRNOG00000016677
ENSMUSG00000064036,ENSRNOG00000024426
ENSMUSG00000021595,ENSRNOG00000017254
ENSMUSG00000034993,ENSRNOG00000020684
ENSMUSG00000030347,ENSRNOG00000055036
ENSMUSG00000051652,ENSRNOG00000001217
ENSMUSG00000031320,ENSRNOG00000003201
ENSMUSG00000043319,ENSRNOG00000031106
ENSMUSG00000005732,ENSRNOG00000001884
ENSMUSG00000015357,ENSRNOG00000030225
ENSMUSG00000059908,ENSRNOG00000037188
ENSMUSG00000059908,ENSRNOG00000042228
ENSMUSG00000059908,ENSRNOG00000033245
ENSMUSG00000001021,ENSRNOG00000012008
ENSMUSG00000006389,ENSRNOG00000028377
ENSMUSG00000074682,ENSRNOG00000007520
ENSMUSG00000024558,ENSRNOG00000015401
ENSMUSG00000034471,ENSRNOG00000004310
ENSMUSG00000001020,ENSRNOG00000011821
ENSMUSG00000022604,ENSRNOG00000001609
ENSMUSG00000030763,ENSRNOG00000014565
ENSMUSG00000072258,ENSRNOG00000061139
ENSMUSG00000105518,ENSRNOG00000012008
ENSMUSG00000034560,ENSRNOG00000008331
ENSMUSG00000002475,ENSRNOG00000029370
ENSMUSG00000044600,ENSRNOG00000042037
ENSMUSG00000022514,ENSRNOG00000001928
ENSMUSG00000021217,ENSRNOG00000013938
ENSMUSG00000032680,ENSRNOG00000023721
ENSMUSG00000028188,ENSRNOG00000015678
ENSMUSG00000068083,ENSRNOG00000029179
ENSMUSG00000050134,ENSRNOG00000003509
ENSMUSG00000026516,ENSRNOG00000003629
ENSMUSG00000024897,ENSRNOG00000014928
ENSMUSG00000032841,ENSRNOG00000004666
ENSMUSG00000040771,ENSRNOG00000012679
ENSMUSG00000042712,ENSRNOG00000034198
ENSMUSG00000034224,ENSRNOG00000025503
ENSMUSG00000024081,ENSRNOG00000005087
ENSMUSG00000066705,ENSRNOG00000016412
ENSMUSG00000038702,ENSRNOG00000032307
ENSMUSG00000022884,ENSRNOG00000001815
ENSMUSG00000015176,ENSRNOG00000018704
ENSMUSG00000053461,ENSRNOG00000056400
ENSMUSG00000056824,ENSRNOG00000031478
ENSMUSG00000049528,ENSRNOG00000022387
ENSMUSG00000059146,ENSRNOG00000018674
ENSMUSG00000020325,ENSRNOG00000009311
ENSMUSG00000025395,ENSRNOG00000031993
ENSMUSG00000003360,ENSRNOG00000060154
ENSMUSG00000028189,ENSRNOG00000015573
ENSMUSG00000040694,ENSRNOG00000012303
ENSMUSG00000017667,ENSRNOG00000019099
ENSMUSG00000079018,ENSRNOG00000037375
ENSMUSG00000020323,ENSRNOG00000025293
ENSMUSG00000062691,ENSRNOG00000040303
ENSMUSG00000027670,ENSRNOG00000019110
ENSMUSG00000046486,ENSRNOG00000003518
ENSMUSG00000032563,ENSRNOG00000012650
ENSMUSG00000018581,ENSRNOG00000005451
ENSMUSG00000074681,ENSRNOG00000023477
ENSMUSG00000051528,ENSRNOG00000003521
ENSMUSG00000026322,ENSRNOG00000019134
ENSMUSG00000051716,ENSRNOG00000033466
ENSMUSG00000058569,ENSRNOG00000021882
ENSMUSG00000023995,ENSRNOG00000050521
ENSMUSG00000038982,ENSRNOG00000016497
ENSMUSG00000026443,ENSRNOG00000009691
ENSMUSG00000018459,ENSRNOG00000019118
ENSMUSG00000020689,ENSRNOG00000048449
ENSMUSG00000000183,ENSRNOG00000053662
ENSMUSG00000041954,ENSRNOG00000022012
ENSMUSG00000045007,ENSRNOG00000006494
ENSMUSG00000005952,ENSRNOG00000019486
ENSMUSG00000091950,ENSRNOG00000022329
ENSMUSG00000073955,ENSRNOG00000030275
ENSMUSG00000055033,ENSRNOG00000057400
ENSMUSG00000024091,ENSRNOG00000014765
ENSMUSG00000073954,ENSRNOG00000015785
ENSMUSG00000034949,ENSRNOG00000020416
ENSMUSG00000022359,ENSRNOG00000006700
ENSMUSG00000078578,ENSRNOG00000013741
ENSMUSG00000041644,ENSRNOG00000028008
ENSMUSG00000029828,ENSRNOG00000010594
ENSMUSG00000062169,ENSRNOG00000003717
ENSMUSG00000019809,ENSRNOG00000015660
ENSMUSG00000043592,ENSRNOG00000046601
ENSMUSG00000057321,ENSRNOG00000043303
ENSMUSG00000057321,ENSRNOG00000054939
ENSMUSG00000026989,ENSRNOG00000005743
ENSMUSG00000073953,ENSRNOG00000021290
ENSMUSG00000073952,ENSRNOG00000050189
ENSMUSG00000073952,ENSRNOG00000060826
ENSMUSG00000047631,ENSRNOG00000033619
ENSMUSG00000038630,ENSRNOG00000014975
ENSMUSG00000073951,ENSRNOG00000050189
ENSMUSG00000073951,ENSRNOG00000060826
ENSMUSG00000020690,ENSRNOG00000042255
ENSMUSG00000049560,ENSRNOG00000023384
ENSMUSG00000059562,ENSRNOG00000030541
ENSMUSG00000001023,ENSRNOG00000011748
ENSMUSG00000032262,ENSRNOG00000009773
ENSMUSG00000056995,ENSRNOG00000021473
ENSMUSG00000028684,ENSRNOG00000018211
ENSMUSG00000061315,ENSRNOG00000002632
ENSMUSG00000036223,ENSRNOG00000015275
ENSMUSG00000027468,ENSRNOG00000007525
ENSMUSG00000005672,ENSRNOG00000002227
ENSMUSG00000029389,ENSRNOG00000001043
ENSMUSG00000031791,ENSRNOG00000011912
ENSMUSG00000021175,ENSRNOG00000005410
ENSMUSG00000075127,ENSRNOG00000048259
ENSMUSG00000075127,ENSRNOG00000047271
ENSMUSG00000039725,ENSRNOG00000007285
ENSMUSG00000039725,ENSRNOG00000029470
ENSMUSG00000044854,ENSRNOG00000004066
ENSMUSG00000081836,ENSRNOG00000006024
ENSMUSG00000039384,ENSRNOG00000004003
ENSMUSG00000073950,ENSRNOG00000048810
ENSMUSG00000086815,ENSRNOG00000046262
ENSMUSG00000007836,ENSRNOG00000039876
ENSMUSG00000025745,ENSRNOG00000024629
ENSMUSG00000001025,ENSRNOG00000011647
ENSMUSG00000075125,ENSRNOG00000050217
ENSMUSG00000075125,ENSRNOG00000032712
ENSMUSG00000075125,ENSRNOG00000047555
ENSMUSG00000045540,ENSRNOG00000015811
ENSMUSG00000018340,ENSRNOG00000010668
ENSMUSG00000050612,ENSRNOG00000027916
ENSMUSG00000019808,ENSRNOG00000046983
ENSMUSG00000058756,ENSRNOG00000009066
ENSMUSG00000094845,ENSRNOG00000043507
ENSMUSG00000026339,ENSRNOG00000002514
ENSMUSG00000020781,ENSRNOG00000004598
ENSMUSG00000074680,ENSRNOG00000053114
ENSMUSG00000029094,ENSRNOG00000060665
ENSMUSG00000041733,ENSRNOG00000001171
ENSMUSG00000062591,ENSRNOG00000047505
ENSMUSG00000074679,ENSRNOG00000036900
ENSMUSG00000024180,ENSRNOG00000020374
ENSMUSG00000021504,ENSRNOG00000021886
ENSMUSG00000035681,ENSRNOG00000004077
ENSMUSG00000000182,ENSRNOG00000052205
ENSMUSG00000044249,ENSRNOG00000023195
ENSMUSG00000030278,ENSRNOG00000009153
ENSMUSG00000024082,ENSRNOG00000005279
ENSMUSG00000035678,ENSRNOG00000045595
ENSMUSG00000056515,ENSRNOG00000042189
ENSMUSG00000038028,ENSRNOG00000051816
ENSMUSG00000019489,ENSRNOG00000051015
ENSMUSG00000044576,ENSRNOG00000048004
ENSMUSG00000042677,ENSRNOG00000009131
ENSMUSG00000109951,ENSRNOG00000047377
ENSMUSG00000025510,ENSRNOG00000046094
ENSMUSG00000025510,ENSRNOG00000019215
ENSMUSG00000020889,ENSRNOG00000009329
ENSMUSG00000090485,ENSRNOG00000036898
ENSMUSG00000040505,ENSRNOG00000005250
ENSMUSG00000063767,ENSRNOG00000033352
ENSMUSG00000026727,ENSRNOG00000017595
ENSMUSG00000022529,ENSRNOG00000007678
ENSMUSG00000030603,ENSRNOG00000018994
ENSMUSG00000027360,ENSRNOG00000010262
ENSMUSG00000001985,ENSRNOG00000008992
ENSMUSG00000033726,ENSRNOG00000015493
ENSMUSG00000022546,ENSRNOG00000033915
ENSMUSG00000056544,ENSRNOG00000023154
ENSMUSG00000050645,ENSRNOG00000036897
ENSMUSG00000044052,ENSRNOG00000020275
ENSMUSG00000027628,ENSRNOG00000020086
ENSMUSG00000050627,ENSRNOG00000026455
ENSMUSG00000017167,ENSRNOG00000020277
ENSMUSG00000036095,ENSRNOG00000030771
ENSMUSG00000026532,ENSRNOG00000003537
ENSMUSG00000021911,ENSRNOG00000019978
ENSMUSG00000059874,ENSRNOG00000021290
ENSMUSG00000024254,ENSRNOG00000005420
ENSMUSG00000041837,ENSRNOG00000014340
ENSMUSG00000051159,ENSRNOG00000003189
ENSMUSG00000058976,ENSRNOG00000043303
ENSMUSG00000058976,ENSRNOG00000054939
ENSMUSG00000040033,ENSRNOG00000031081
ENSMUSG00000048200,ENSRNOG00000050158
ENSMUSG00000048200,ENSRNOG00000019199
ENSMUSG00000027661,ENSRNOG00000025384
ENSMUSG00000061126,ENSRNOG00000029478
ENSMUSG00000001783,ENSRNOG00000004813
ENSMUSG00000090097,ENSRNOG00000050217
ENSMUSG00000090097,ENSRNOG00000032712
ENSMUSG00000090097,ENSRNOG00000047555
ENSMUSG00000020691,ENSRNOG00000006131
ENSMUSG00000035172,ENSRNOG00000020238
ENSMUSG00000024446,ENSRNOG00000000786
ENSMUSG00000037101,ENSRNOG00000012342
ENSMUSG00000040490,ENSRNOG00000011803
ENSMUSG00000022881,ENSRNOG00000001816
ENSMUSG00000042211,ENSRNOG00000019063
ENSMUSG00000091243,ENSRNOG00000028774
ENSMUSG00000085111,ENSRNOG00000031493
ENSMUSG00000086228,ENSRNOG00000050979
ENSMUSG00000071604,ENSRNOG00000061147
ENSMUSG00000017897,ENSRNOG00000019203
ENSMUSG00000023018,ENSRNOG00000061572
ENSMUSG00000029217,ENSRNOG00000002278
ENSMUSG00000074748,ENSRNOG00000059744
