Gene stable ID,Mouse gene stable ID
ENSDARG00000100666,ENSMUSG00000055024
ENSDARG00000068822,ENSMUSG00000094483
ENSDARG00000095674,ENSMUSG00000050912
ENSDARG00000078233,ENSMUSG00000034101
ENSDARG00000078233,ENSMUSG00000101645
ENSDARG00000003449,ENSMUSG00000023868
ENSDARG00000055381,ENSMUSG00000024232
ENSDARG00000018270,ENSMUSG00000026833
ENSDARG00000070600,ENSMUSG00000016526
ENSDARG00000006891,ENSMUSG00000043673
ENSDARG00000058801,ENSMUSG00000019841
ENSDARG00000077467,ENSMUSG00000033006
ENSDARG00000032820,ENSMUSG00000053368
ENSDARG00000019920,ENSMUSG00000038793
ENSDARG00000019920,ENSMUSG00000066652
ENSDARG00000021346,ENSMUSG00000021748
ENSDARG00000037373,ENSMUSG00000028664
ENSDARG00000062919,ENSMUSG00000028619
ENSDARG00000008818,ENSMUSG00000045802
ENSDARG00000042285,ENSMUSG00000003341
ENSDARG00000060338,ENSMUSG00000037085
ENSDARG00000090778,ENSMUSG00000022442
ENSDARG00000100223,ENSMUSG00000001946
ENSDARG00000005057,ENSMUSG00000021692
ENSDARG00000077710,ENSMUSG00000063887
ENSDARG00000016085,ENSMUSG00000036109
ENSDARG00000062811,ENSMUSG00000054293
ENSDARG00000062811,ENSMUSG00000050921
ENSDARG00000056625,ENSMUSG00000031997
ENSDARG00000040247,ENSMUSG00000044819
ENSDARG00000008757,ENSMUSG00000033068
ENSDARG00000075141,ENSMUSG00000008734
ENSDARG00000101540,ENSMUSG00000031074
ENSDARG00000018726,ENSMUSG00000025790
ENSDARG00000070839,ENSMUSG00000011831
ENSDARG00000044053,ENSMUSG00000054459
ENSDARG00000062457,ENSMUSG00000057421
ENSDARG00000040186,ENSMUSG00000038121
ENSDARG00000004158,ENSMUSG00000034145
ENSDARG00000098622,ENSMUSG00000002068
ENSDARG00000063258,ENSMUSG00000005774
ENSDARG00000025875,ENSMUSG00000016940
ENSDARG00000005561,ENSMUSG00000021666
ENSDARG00000061216,ENSMUSG00000039307
ENSDARG00000052103,ENSMUSG00000026281
ENSDARG00000060639,ENSMUSG00000030519
ENSDARG00000058003,ENSMUSG00000023336
ENSDARG00000016584,ENSMUSG00000026527
ENSDARG00000104314,ENSMUSG00000062991
ENSDARG00000018206,ENSMUSG00000066877
ENSDARG00000055722,ENSMUSG00000032066
ENSDARG00000099339,ENSMUSG00000027257
ENSDARG00000013871,ENSMUSG00000011034
ENSDARG00000035148,ENSMUSG00000039747
ENSDARG00000058354,ENSMUSG00000075700
ENSDARG00000079823,ENSMUSG00000061474
ENSDARG00000042332,ENSMUSG00000028494
ENSDARG00000022845,ENSMUSG00000029199
ENSDARG00000037091,ENSMUSG00000031591
ENSDARG00000059817,ENSMUSG00000039458
ENSDARG00000036903,ENSMUSG00000032251
ENSDARG00000017220,ENSMUSG00000038495
ENSDARG00000029463,ENSMUSG00000022377
ENSDARG00000069339,ENSMUSG00000036473
ENSDARG00000018321,ENSMUSG00000034968
ENSDARG00000018321,ENSMUSG00000025216
ENSDARG00000075593,ENSMUSG00000079259
ENSDARG00000018618,ENSMUSG00000055531
ENSDARG00000019556,ENSMUSG00000036636
ENSDARG00000013708,ENSMUSG00000069044
ENSDARG00000013708,ENSMUSG00000031010
ENSDARG00000093313,ENSMUSG00000008348
ENSDARG00000045131,ENSMUSG00000021379
ENSDARG00000032653,ENSMUSG00000039985
ENSDARG00000035890,ENSMUSG00000028673
ENSDARG00000039390,ENSMUSG00000026154
ENSDARG00000056015,ENSMUSG00000049604
ENSDARG00000074363,ENSMUSG00000042734
ENSDARG00000033604,ENSMUSG00000029103
ENSDARG00000044574,ENSMUSG00000039607
ENSDARG00000078348,ENSMUSG00000071262
ENSDARG00000078348,ENSMUSG00000041852
ENSDARG00000060687,ENSMUSG00000078671
ENSDARG00000087529,ENSMUSG00000046295
ENSDARG00000033855,ENSMUSG00000026174
ENSDARG00000021059,ENSMUSG00000032786
ENSDARG00000077469,ENSMUSG00000027395
ENSDARG00000035629,ENSMUSG00000030770
ENSDARG00000055833,ENSMUSG00000059654
ENSDARG00000055833,ENSMUSG00000023140
ENSDARG00000013856,ENSMUSG00000070360
ENSDARG00000013856,ENSMUSG00000096770
ENSDARG00000013856,ENSMUSG00000074268
ENSDARG00000013856,ENSMUSG00000096569
ENSDARG00000013856,ENSMUSG00000093931
ENSDARG00000070037,ENSMUSG00000042671
ENSDARG00000070037,ENSMUSG00000026475
ENSDARG00000045493,ENSMUSG00000060181
ENSDARG00000078093,ENSMUSG00000034219
ENSDARG00000078042,ENSMUSG00000022967
ENSDARG00000038882,ENSMUSG00000034349
ENSDARG00000030097,ENSMUSG00000027456
ENSDARG00000031463,ENSMUSG00000027849
ENSDARG00000053135,ENSMUSG00000028738
ENSDARG00000062152,ENSMUSG00000002835
ENSDARG00000075528,ENSMUSG00000072640
ENSDARG00000062978,ENSMUSG00000026940
ENSDARG00000062978,ENSMUSG00000039632
ENSDARG00000042623,ENSMUSG00000026499
ENSDARG00000037002,ENSMUSG00000030609
ENSDARG00000036066,ENSMUSG00000025588
ENSDARG00000036066,ENSMUSG00000056426
ENSDARG00000036066,ENSMUSG00000051147
ENSDARG00000090822,ENSMUSG00000015806
ENSDARG00000057273,ENSMUSG00000025701
ENSDARG00000054454,ENSMUSG00000026235
ENSDARG00000037261,ENSMUSG00000062937
ENSDARG00000061916,ENSMUSG00000040616
ENSDARG00000042319,ENSMUSG00000047832
ENSDARG00000105112,ENSMUSG00000020902
ENSDARG00000001014,ENSMUSG00000022443
ENSDARG00000031637,ENSMUSG00000029647
ENSDARG00000017111,ENSMUSG00000069237
ENSDARG00000068702,ENSMUSG00000043831
ENSDARG00000011886,ENSMUSG00000006007
ENSDARG00000057323,ENSMUSG00000046179
ENSDARG00000033999,ENSMUSG00000024987
ENSDARG00000045612,ENSMUSG00000060187
ENSDARG00000017199,ENSMUSG00000024271
ENSDARG00000078781,ENSMUSG00000078249
ENSDARG00000078781,ENSMUSG00000046711
ENSDARG00000011613,ENSMUSG00000027620
ENSDARG00000000837,ENSMUSG00000002365
ENSDARG00000060041,ENSMUSG00000056394
ENSDARG00000086283,ENSMUSG00000038949
ENSDARG00000030530,ENSMUSG00000040966
ENSDARG00000006065,ENSMUSG00000027016
ENSDARG00000007418,ENSMUSG00000027536
ENSDARG00000027065,ENSMUSG00000010064
ENSDARG00000055813,ENSMUSG00000026471
ENSDARG00000005392,ENSMUSG00000000792
ENSDARG00000062955,ENSMUSG00000029270
ENSDARG00000051921,ENSMUSG00000021629
ENSDARG00000076834,ENSMUSG00000046417
ENSDARG00000101120,ENSMUSG00000027475
ENSDARG00000062258,ENSMUSG00000032468
ENSDARG00000096651,ENSMUSG00000005823
ENSDARG00000046007,ENSMUSG00000042066
ENSDARG00000039062,ENSMUSG00000049670
ENSDARG00000051916,ENSMUSG00000069089
ENSDARG00000101144,ENSMUSG00000030471
ENSDARG00000094408,ENSMUSG00000042436
ENSDARG00000002682,ENSMUSG00000037287
ENSDARG00000055151,ENSMUSG00000026603
ENSDARG00000042187,ENSMUSG00000041846
ENSDARG00000060785,ENSMUSG00000034501
ENSDARG00000077047,ENSMUSG00000026204
ENSDARG00000078890,ENSMUSG00000043940
ENSDARG00000061736,ENSMUSG00000069601
ENSDARG00000088492,ENSMUSG00000057110
ENSDARG00000001210,ENSMUSG00000027122
ENSDARG00000096586,ENSMUSG00000042436
ENSDARG00000041450,ENSMUSG00000004771
ENSDARG00000059163,ENSMUSG00000041534
ENSDARG00000009020,ENSMUSG00000044288
ENSDARG00000028478,ENSMUSG00000093789
ENSDARG00000028478,ENSMUSG00000054619
ENSDARG00000028478,ENSMUSG00000056487
ENSDARG00000028478,ENSMUSG00000058057
ENSDARG00000044400,ENSMUSG00000035126
ENSDARG00000076962,ENSMUSG00000035314
ENSDARG00000030094,ENSMUSG00000027375
ENSDARG00000040442,ENSMUSG00000036030
ENSDARG00000059304,ENSMUSG00000070493
ENSDARG00000003181,ENSMUSG00000029272
ENSDARG00000003181,ENSMUSG00000070811
ENSDARG00000003181,ENSMUSG00000078798
ENSDARG00000003181,ENSMUSG00000078799
ENSDARG00000003181,ENSMUSG00000074375
ENSDARG00000003181,ENSMUSG00000074377
ENSDARG00000003181,ENSMUSG00000070810
ENSDARG00000003181,ENSMUSG00000094156
ENSDARG00000003181,ENSMUSG00000030378
ENSDARG00000054122,ENSMUSG00000034435
ENSDARG00000035655,ENSMUSG00000022314
ENSDARG00000105153,ENSMUSG00000025489
ENSDARG00000105153,ENSMUSG00000110104
ENSDARG00000095687,ENSMUSG00000068329
ENSDARG00000058945,ENSMUSG00000042540
ENSDARG00000058945,ENSMUSG00000113475
ENSDARG00000058945,ENSMUSG00000072949
ENSDARG00000058945,ENSMUSG00000021226
ENSDARG00000058945,ENSMUSG00000021228
ENSDARG00000058945,ENSMUSG00000043487
ENSDARG00000058945,ENSMUSG00000052392
ENSDARG00000020015,ENSMUSG00000029918
ENSDARG00000076620,ENSMUSG00000007950
ENSDARG00000099395,ENSMUSG00000040957
ENSDARG00000057577,ENSMUSG00000046873
ENSDARG00000037244,ENSMUSG00000024958
ENSDARG00000014148,ENSMUSG00000015776
ENSDARG00000055133,ENSMUSG00000026605
ENSDARG00000013623,ENSMUSG00000021771
ENSDARG00000022599,ENSMUSG00000026209
ENSDARG00000105502,ENSMUSG00000058773
ENSDARG00000079202,ENSMUSG00000036023
ENSDARG00000060926,ENSMUSG00000028793
ENSDARG00000001781,ENSMUSG00000030351
ENSDARG00000101849,ENSMUSG00000030168
ENSDARG00000006477,ENSMUSG00000047619
ENSDARG00000076718,ENSMUSG00000002731
ENSDARG00000017254,ENSMUSG00000033998
ENSDARG00000101281,ENSMUSG00000005220
ENSDARG00000016470,ENSMUSG00000027712
ENSDARG00000094526,ENSMUSG00000061578
ENSDARG00000003706,ENSMUSG00000021313
ENSDARG00000021664,ENSMUSG00000007989
ENSDARG00000109646,ENSMUSG00000035439
ENSDARG00000024160,ENSMUSG00000027261
ENSDARG00000024160,ENSMUSG00000075289
ENSDARG00000034178,ENSMUSG00000034022
ENSDARG00000026630,ENSMUSG00000007411
ENSDARG00000056334,ENSMUSG00000021245
ENSDARG00000026329,ENSMUSG00000039831
ENSDARG00000054218,ENSMUSG00000029073
ENSDARG00000054218,ENSMUSG00000046811
ENSDARG00000078571,ENSMUSG00000066357
ENSDARG00000038005,ENSMUSG00000002968
ENSDARG00000038005,ENSMUSG00000038502
ENSDARG00000060089,ENSMUSG00000040565
ENSDARG00000045416,ENSMUSG00000062526
ENSDARG00000035796,ENSMUSG00000061048
ENSDARG00000094204,ENSMUSG00000028431
ENSDARG00000022983,ENSMUSG00000059554
ENSDARG00000055252,ENSMUSG00000027287
ENSDARG00000005606,ENSMUSG00000002221
ENSDARG00000044253,ENSMUSG00000055725
ENSDARG00000041098,ENSMUSG00000032033
ENSDARG00000053087,ENSMUSG00000029009
ENSDARG00000076689,ENSMUSG00000001248
ENSDARG00000075129,ENSMUSG00000030611
ENSDARG00000022615,ENSMUSG00000024421
ENSDARG00000062916,ENSMUSG00000028622
ENSDARG00000071491,ENSMUSG00000052384
ENSDARG00000029865,ENSMUSG00000027339
ENSDARG00000057714,ENSMUSG00000016756
ENSDARG00000006786,ENSMUSG00000018672
ENSDARG00000076223,ENSMUSG00000027808
ENSDARG00000086826,ENSMUSG00000038045
ENSDARG00000004771,ENSMUSG00000031508
ENSDARG00000090309,ENSMUSG00000071655
ENSDARG00000056047,ENSMUSG00000036805
ENSDARG00000042688,ENSMUSG00000022070
ENSDARG00000041530,ENSMUSG00000060288
ENSDARG00000041530,ENSMUSG00000033036
ENSDARG00000063021,ENSMUSG00000018449
ENSDARG00000037998,ENSMUSG00000059714
ENSDARG00000002339,ENSMUSG00000030714
ENSDARG00000039477,ENSMUSG00000027229
ENSDARG00000069432,ENSMUSG00000032377
ENSDARG00000069432,ENSMUSG00000019461
ENSDARG00000004735,ENSMUSG00000039630
ENSDARG00000059841,ENSMUSG00000034321
ENSDARG00000096961,ENSMUSG00000024059
ENSDARG00000090634,ENSMUSG00000062753
ENSDARG00000077938,ENSMUSG00000027435
ENSDARG00000079350,ENSMUSG00000047141
ENSDARG00000003829,ENSMUSG00000089704
ENSDARG00000003829,ENSMUSG00000092329
ENSDARG00000091836,ENSMUSG00000025076
ENSDARG00000068629,ENSMUSG00000025510
ENSDARG00000095410,ENSMUSG00000034219
ENSDARG00000020913,ENSMUSG00000004393
ENSDARG00000031494,ENSMUSG00000024393
ENSDARG00000070597,ENSMUSG00000041577
ENSDARG00000001303,ENSMUSG00000024338
ENSDARG00000058390,ENSMUSG00000025287
ENSDARG00000058390,ENSMUSG00000047565
ENSDARG00000056338,ENSMUSG00000040842
ENSDARG00000005989,ENSMUSG00000026482
ENSDARG00000089529,ENSMUSG00000022472
ENSDARG00000101073,ENSMUSG00000040612
ENSDARG00000045484,ENSMUSG00000041477
ENSDARG00000038290,ENSMUSG00000034274
ENSDARG00000008255,ENSMUSG00000020362
ENSDARG00000014479,ENSMUSG00000026735
ENSDARG00000061398,ENSMUSG00000028434
ENSDARG00000001769,ENSMUSG00000027303
ENSDARG00000061051,ENSMUSG00000035131
ENSDARG00000058414,ENSMUSG00000074489
ENSDARG00000058414,ENSMUSG00000074486
ENSDARG00000058414,ENSMUSG00000074483
ENSDARG00000015649,ENSMUSG00000050029
ENSDARG00000002347,ENSMUSG00000032323
ENSDARG00000088560,ENSMUSG00000045980
ENSDARG00000056623,ENSMUSG00000013663
ENSDARG00000026137,ENSMUSG00000033720
ENSDARG00000010083,ENSMUSG00000025576
ENSDARG00000044613,ENSMUSG00000036887
ENSDARG00000043035,ENSMUSG00000079110
ENSDARG00000026548,ENSMUSG00000027983
ENSDARG00000006900,ENSMUSG00000062867
ENSDARG00000018491,ENSMUSG00000025823
ENSDARG00000015567,ENSMUSG00000032368
ENSDARG00000069011,ENSMUSG00000025504
ENSDARG00000013415,ENSMUSG00000028063
ENSDARG00000037350,ENSMUSG00000047215
ENSDARG00000037350,ENSMUSG00000062456
ENSDARG00000037350,ENSMUSG00000081906
ENSDARG00000104024,ENSMUSG00000049957
ENSDARG00000086393,ENSMUSG00000030507
ENSDARG00000076297,ENSMUSG00000031902
ENSDARG00000042147,ENSMUSG00000026439
ENSDARG00000074721,ENSMUSG00000044921
ENSDARG00000078878,ENSMUSG00000047343
ENSDARG00000044094,ENSMUSG00000020363
ENSDARG00000087555,ENSMUSG00000024613
ENSDARG00000013016,ENSMUSG00000030042
ENSDARG00000028539,ENSMUSG00000048602
ENSDARG00000028539,ENSMUSG00000034543
ENSDARG00000011597,ENSMUSG00000032637
ENSDARG00000019396,ENSMUSG00000092164
ENSDARG00000024204,ENSMUSG00000041859
ENSDARG00000016516,ENSMUSG00000078184
ENSDARG00000016516,ENSMUSG00000038374
ENSDARG00000006901,ENSMUSG00000020473
ENSDARG00000089402,ENSMUSG00000028849
ENSDARG00000054793,ENSMUSG00000008140
ENSDARG00000012848,ENSMUSG00000064145
ENSDARG00000016765,ENSMUSG00000028049
ENSDARG00000104089,ENSMUSG00000006931
ENSDARG00000005284,ENSMUSG00000025226
ENSDARG00000062297,ENSMUSG00000026600
ENSDARG00000070437,ENSMUSG00000028936
ENSDARG00000014910,ENSMUSG00000031934
ENSDARG00000056741,ENSMUSG00000005204
ENSDARG00000053133,ENSMUSG00000074004
ENSDARG00000086262,ENSMUSG00000048376
ENSDARG00000063649,ENSMUSG00000002249
ENSDARG00000036045,ENSMUSG00000045573
ENSDARG00000007788,ENSMUSG00000019943
ENSDARG00000074548,ENSMUSG00000006215
ENSDARG00000024964,ENSMUSG00000061859
ENSDARG00000036940,ENSMUSG00000032357
ENSDARG00000036940,ENSMUSG00000083282
ENSDARG00000036940,ENSMUSG00000024910
ENSDARG00000062476,ENSMUSG00000032398
ENSDARG00000069009,ENSMUSG00000047613
ENSDARG00000059276,ENSMUSG00000100642
ENSDARG00000059276,ENSMUSG00000101174
ENSDARG00000098837,ENSMUSG00000025787
ENSDARG00000089976,ENSMUSG00000054408
ENSDARG00000089976,ENSMUSG00000048355
ENSDARG00000089976,ENSMUSG00000048040
ENSDARG00000086762,ENSMUSG00000029821
ENSDARG00000058225,ENSMUSG00000079426
ENSDARG00000015860,ENSMUSG00000035078
ENSDARG00000041362,ENSMUSG00000034190
ENSDARG00000061233,ENSMUSG00000022822
ENSDARG00000045364,ENSMUSG00000028847
ENSDARG00000053190,ENSMUSG00000021130
ENSDARG00000060322,ENSMUSG00000028037
ENSDARG00000060322,ENSMUSG00000039146
ENSDARG00000011594,ENSMUSG00000000902
ENSDARG00000020529,ENSMUSG00000115022
ENSDARG00000020529,ENSMUSG00000021884
ENSDARG00000062519,ENSMUSG00000030834
ENSDARG00000096433,ENSMUSG00000020580
ENSDARG00000073808,ENSMUSG00000028391
ENSDARG00000070000,ENSMUSG00000038393
ENSDARG00000061742,ENSMUSG00000061028
ENSDARG00000044047,ENSMUSG00000037455
ENSDARG00000062045,ENSMUSG00000052372
ENSDARG00000038069,ENSMUSG00000042428
ENSDARG00000026348,ENSMUSG00000023044
ENSDARG00000101679,ENSMUSG00000020904
ENSDARG00000041137,ENSMUSG00000020834
ENSDARG00000016056,ENSMUSG00000026471
ENSDARG00000010411,ENSMUSG00000035203
ENSDARG00000061042,ENSMUSG00000039809
ENSDARG00000070230,ENSMUSG00000020256
ENSDARG00000054849,ENSMUSG00000030826
ENSDARG00000006754,ENSMUSG00000028496
ENSDARG00000063624,ENSMUSG00000027774
ENSDARG00000042929,ENSMUSG00000054434
ENSDARG00000017615,ENSMUSG00000040610
ENSDARG00000002642,ENSMUSG00000003200
ENSDARG00000040926,ENSMUSG00000030551
ENSDARG00000101130,ENSMUSG00000003762
ENSDARG00000098361,ENSMUSG00000053838
ENSDARG00000045003,ENSMUSG00000034845
ENSDARG00000044356,ENSMUSG00000022510
ENSDARG00000104726,ENSMUSG00000107002
ENSDARG00000001621,ENSMUSG00000023994
ENSDARG00000093235,ENSMUSG00000044986
ENSDARG00000075643,ENSMUSG00000010358
ENSDARG00000057101,ENSMUSG00000021720
ENSDARG00000059911,ENSMUSG00000037325
ENSDARG00000100116,ENSMUSG00000020477
ENSDARG00000100131,ENSMUSG00000061048
ENSDARG00000061204,ENSMUSG00000027905
ENSDARG00000054574,ENSMUSG00000059518
ENSDARG00000041706,ENSMUSG00000049641
ENSDARG00000088898,ENSMUSG00000060371
ENSDARG00000017953,ENSMUSG00000029026
ENSDARG00000104288,ENSMUSG00000043410
ENSDARG00000042027,ENSMUSG00000026586
ENSDARG00000012435,ENSMUSG00000004359
ENSDARG00000089967,ENSMUSG00000060673
ENSDARG00000069945,ENSMUSG00000036353
ENSDARG00000010516,ENSMUSG00000041453
ENSDARG00000003027,ENSMUSG00000092607
ENSDARG00000101474,ENSMUSG00000028483
ENSDARG00000014329,ENSMUSG00000057113
ENSDARG00000074806,ENSMUSG00000025083
ENSDARG00000075098,ENSMUSG00000039375
ENSDARG00000056950,ENSMUSG00000019936
ENSDARG00000056502,ENSMUSG00000035681
ENSDARG00000074480,ENSMUSG00000025658
ENSDARG00000099144,ENSMUSG00000020427
ENSDARG00000026035,ENSMUSG00000020390
ENSDARG00000053003,ENSMUSG00000038602
ENSDARG00000015554,ENSMUSG00000061524
ENSDARG00000043055,ENSMUSG00000089911
ENSDARG00000063538,ENSMUSG00000061751
ENSDARG00000094380,ENSMUSG00000055670
ENSDARG00000102307,ENSMUSG00000037343
ENSDARG00000038541,ENSMUSG00000042262
ENSDARG00000079056,ENSMUSG00000027309
ENSDARG00000076833,ENSMUSG00000026576
ENSDARG00000067889,ENSMUSG00000029073
ENSDARG00000067889,ENSMUSG00000046811
ENSDARG00000054255,ENSMUSG00000014075
ENSDARG00000015524,ENSMUSG00000031432
ENSDARG00000015524,ENSMUSG00000079104
ENSDARG00000015524,ENSMUSG00000092305
ENSDARG00000015524,ENSMUSG00000025742
ENSDARG00000056923,ENSMUSG00000032469
ENSDARG00000026170,ENSMUSG00000025188
ENSDARG00000045850,ENSMUSG00000024018
ENSDARG00000014430,ENSMUSG00000025340
ENSDARG00000100991,ENSMUSG00000032303
ENSDARG00000010169,ENSMUSG00000032508
ENSDARG00000000540,ENSMUSG00000099913
ENSDARG00000000540,ENSMUSG00000026095
ENSDARG00000101209,ENSMUSG00000002900
ENSDARG00000070131,ENSMUSG00000036114
ENSDARG00000097797,ENSMUSG00000033475
ENSDARG00000099651,ENSMUSG00000022089
ENSDARG00000089749,ENSMUSG00000043144
ENSDARG00000070971,ENSMUSG00000030530
ENSDARG00000039579,ENSMUSG00000061780
ENSDARG00000053159,ENSMUSG00000073380
ENSDARG00000011239,ENSMUSG00000037166
ENSDARG00000076888,ENSMUSG00000071650
ENSDARG00000059053,ENSMUSG00000029843
ENSDARG00000086416,ENSMUSG00000018923
ENSDARG00000060948,ENSMUSG00000029757
ENSDARG00000035468,ENSMUSG00000026819
ENSDARG00000091658,ENSMUSG00000043461
ENSDARG00000056490,ENSMUSG00000070003
ENSDARG00000099336,ENSMUSG00000006517
ENSDARG00000034862,ENSMUSG00000031443
ENSDARG00000075928,ENSMUSG00000028634
ENSDARG00000099515,ENSMUSG00000033805
ENSDARG00000032373,ENSMUSG00000019189
ENSDARG00000044281,ENSMUSG00000021709
ENSDARG00000056162,ENSMUSG00000071078
ENSDARG00000079204,ENSMUSG00000020926
ENSDARG00000006865,ENSMUSG00000018595
ENSDARG00000054984,ENSMUSG00000033964
ENSDARG00000026281,ENSMUSG00000030922
ENSDARG00000008832,ENSMUSG00000007038
ENSDARG00000035169,ENSMUSG00000060594
ENSDARG00000043095,ENSMUSG00000021752
ENSDARG00000099532,ENSMUSG00000001687
ENSDARG00000074149,ENSMUSG00000030102
ENSDARG00000091900,ENSMUSG00000071037
ENSDARG00000062132,ENSMUSG00000031640
ENSDARG00000062132,ENSMUSG00000079057
ENSDARG00000053481,ENSMUSG00000021236
ENSDARG00000011317,ENSMUSG00000050541
ENSDARG00000058585,ENSMUSG00000033350
ENSDARG00000027750,ENSMUSG00000026958
ENSDARG00000057032,ENSMUSG00000030402
ENSDARG00000057032,ENSMUSG00000020253
ENSDARG00000057032,ENSMUSG00000002228
ENSDARG00000110581,ENSMUSG00000024558
ENSDARG00000021889,ENSMUSG00000048582
ENSDARG00000003877,ENSMUSG00000042323
ENSDARG00000079571,ENSMUSG00000038528
ENSDARG00000079571,ENSMUSG00000038522
ENSDARG00000079571,ENSMUSG00000096687
ENSDARG00000096229,ENSMUSG00000034773
ENSDARG00000044625,ENSMUSG00000041328
ENSDARG00000024602,ENSMUSG00000026499
ENSDARG00000089467,ENSMUSG00000021234
ENSDARG00000062872,ENSMUSG00000021339
ENSDARG00000060707,ENSMUSG00000030545
ENSDARG00000022165,ENSMUSG00000008540
ENSDARG00000007278,ENSMUSG00000027699
ENSDARG00000038116,ENSMUSG00000029255
ENSDARG00000094059,ENSMUSG00000085601
ENSDARG00000071562,ENSMUSG00000045636
ENSDARG00000008398,ENSMUSG00000051331
ENSDARG00000098211,ENSMUSG00000031583
ENSDARG00000057678,ENSMUSG00000031548
ENSDARG00000103748,ENSMUSG00000038268
ENSDARG00000058159,ENSMUSG00000040029
ENSDARG00000079878,ENSMUSG00000096847
ENSDARG00000036038,ENSMUSG00000027243
ENSDARG00000056713,ENSMUSG00000048310
ENSDARG00000059058,ENSMUSG00000032528
ENSDARG00000063249,ENSMUSG00000028140
ENSDARG00000077906,ENSMUSG00000025427
ENSDARG00000100716,ENSMUSG00000047592
ENSDARG00000054658,ENSMUSG00000021490
ENSDARG00000019205,ENSMUSG00000025262
ENSDARG00000019233,ENSMUSG00000021710
ENSDARG00000013333,ENSMUSG00000026260
ENSDARG00000077768,ENSMUSG00000032688
ENSDARG00000059945,ENSMUSG00000038486
ENSDARG00000012539,ENSMUSG00000005980
ENSDARG00000012539,ENSMUSG00000024136
ENSDARG00000073996,ENSMUSG00000031145
ENSDARG00000019496,ENSMUSG00000021996
ENSDARG00000011797,ENSMUSG00000046694
ENSDARG00000075570,ENSMUSG00000056999
ENSDARG00000026855,ENSMUSG00000041460
ENSDARG00000038018,ENSMUSG00000023978
ENSDARG00000070835,ENSMUSG00000017300
ENSDARG00000008329,ENSMUSG00000023017
ENSDARG00000021200,ENSMUSG00000053702
ENSDARG00000023026,ENSMUSG00000041957
ENSDARG00000042642,ENSMUSG00000060475
ENSDARG00000074060,ENSMUSG00000020941
ENSDARG00000062448,ENSMUSG00000022245
ENSDARG00000105428,ENSMUSG00000020315
ENSDARG00000059768,ENSMUSG00000034621
ENSDARG00000100588,ENSMUSG00000057863
ENSDARG00000100588,ENSMUSG00000093922
ENSDARG00000071774,ENSMUSG00000001707
ENSDARG00000013775,ENSMUSG00000040938
ENSDARG00000058701,ENSMUSG00000038473
ENSDARG00000098578,ENSMUSG00000025856
ENSDARG00000086458,ENSMUSG00000062906
ENSDARG00000059365,ENSMUSG00000020411
ENSDARG00000004697,ENSMUSG00000015843
ENSDARG00000071107,ENSMUSG00000022382
ENSDARG00000055588,ENSMUSG00000004043
ENSDARG00000055588,ENSMUSG00000020919
ENSDARG00000090552,ENSMUSG00000024680
ENSDARG00000090552,ENSMUSG00000024681
ENSDARG00000090552,ENSMUSG00000099398
ENSDARG00000090552,ENSMUSG00000024729
ENSDARG00000090552,ENSMUSG00000067571
ENSDARG00000090552,ENSMUSG00000054523
ENSDARG00000090552,ENSMUSG00000057240
ENSDARG00000090552,ENSMUSG00000094584
ENSDARG00000090552,ENSMUSG00000024728
ENSDARG00000090552,ENSMUSG00000024679
ENSDARG00000090552,ENSMUSG00000024677
ENSDARG00000090552,ENSMUSG00000079419
ENSDARG00000090552,ENSMUSG00000024673
ENSDARG00000090552,ENSMUSG00000024672
ENSDARG00000090552,ENSMUSG00000024731
ENSDARG00000061901,ENSMUSG00000041870
ENSDARG00000086856,ENSMUSG00000037885
ENSDARG00000044345,ENSMUSG00000030447
ENSDARG00000087897,ENSMUSG00000020086
ENSDARG00000112954,ENSMUSG00000060639
ENSDARG00000012204,ENSMUSG00000026437
ENSDARG00000017653,ENSMUSG00000051079
ENSDARG00000045444,ENSMUSG00000036904
ENSDARG00000056704,ENSMUSG00000034353
ENSDARG00000020494,ENSMUSG00000031711
ENSDARG00000003077,ENSMUSG00000063856
