Gene stable ID,Human gene stable ID
ENSDARG00000033999,ENSG00000095596
ENSDARG00000045612,ENSG00000198812
ENSDARG00000017199,ENSG00000134759
ENSDARG00000078781,ENSG00000137309
ENSDARG00000011613,ENSG00000131051
ENSDARG00000000837,ENSG00000130340
ENSDARG00000060041,ENSG00000105486
ENSDARG00000086283,ENSG00000162852
ENSDARG00000030530,ENSG00000112499
ENSDARG00000006065,ENSG00000144331
ENSDARG00000007418,ENSG00000164695
ENSDARG00000027065,ENSG00000188338
ENSDARG00000055813,ENSG00000153029
ENSDARG00000005392,ENSG00000105641
ENSDARG00000062955,ENSG00000154511
ENSDARG00000051921,ENSG00000145740
ENSDARG00000076834,ENSG00000181350
ENSDARG00000101120,ENSG00000101350
ENSDARG00000062258,ENSG00000114098
ENSDARG00000096651,ENSG00000125734
ENSDARG00000046007,ENSG00000133069
ENSDARG00000039062,ENSG00000171160
ENSDARG00000051916,ENSG00000134058
ENSDARG00000101144,ENSG00000177054
ENSDARG00000094408,ENSG00000166482
ENSDARG00000002682,ENSG00000154114
ENSDARG00000002682,ENSG00000285509
ENSDARG00000055151,ENSG00000143499
ENSDARG00000042187,ENSG00000100796
ENSDARG00000060785,ENSG00000126773
ENSDARG00000069834,ENSG00000006757
ENSDARG00000098296,ENSG00000062096
ENSDARG00000098296,ENSG00000157399
ENSDARG00000098296,ENSG00000205667
ENSDARG00000077047,ENSG00000054356
ENSDARG00000078890,ENSG00000163625
ENSDARG00000061736,ENSG00000151150
ENSDARG00000088492,ENSG00000119397
ENSDARG00000001210,ENSG00000152219
ENSDARG00000096586,ENSG00000166482
ENSDARG00000041450,ENSG00000103769
ENSDARG00000059163,ENSG00000265203
ENSDARG00000009020,ENSG00000118432
ENSDARG00000028478,ENSG00000185432
ENSDARG00000044400,ENSG00000152763
ENSDARG00000076962,ENSG00000158555
ENSDARG00000030094,ENSG00000172005
ENSDARG00000040442,ENSG00000166450
ENSDARG00000059304,ENSG00000106153
ENSDARG00000003181,ENSG00000284695
ENSDARG00000003181,ENSG00000109193
ENSDARG00000003181,ENSG00000213648
ENSDARG00000003181,ENSG00000261052
ENSDARG00000003181,ENSG00000197165
ENSDARG00000003181,ENSG00000196502
ENSDARG00000003181,ENSG00000105398
ENSDARG00000054122,ENSG00000182107
ENSDARG00000035655,ENSG00000164754
ENSDARG00000105153,ENSG00000206013
ENSDARG00000095687,ENSG00000115317
ENSDARG00000058945,ENSG00000205669
ENSDARG00000058945,ENSG00000119673
ENSDARG00000058945,ENSG00000177465
ENSDARG00000058945,ENSG00000184227
ENSDARG00000020015,ENSG00000090263
ENSDARG00000076620,ENSG00000127220
ENSDARG00000099395,ENSG00000134508
ENSDARG00000057577,ENSG00000012174
ENSDARG00000037244,ENSG00000173264
ENSDARG00000014148,ENSG00000148297
ENSDARG00000055133,ENSG00000117724
ENSDARG00000013623,ENSG00000165637
ENSDARG00000022599,ENSG00000123992
ENSDARG00000105502,ENSG00000184357
ENSDARG00000079202,ENSG00000129484
ENSDARG00000060926,ENSG00000116514
ENSDARG00000001781,ENSG00000110900
ENSDARG00000101849,ENSG00000006831
ENSDARG00000006477,ENSG00000170967
ENSDARG00000006477,ENSG00000197312
ENSDARG00000076718,ENSG00000180228
ENSDARG00000056438,ENSG00000188290
ENSDARG00000017254,ENSG00000135750
ENSDARG00000101281,ENSG00000145244
ENSDARG00000016470,ENSG00000164111
ENSDARG00000094526,ENSG00000171435
ENSDARG00000003706,ENSG00000198626
ENSDARG00000021664,ENSG00000104290
ENSDARG00000109646,ENSG00000131351
ENSDARG00000024160,ENSG00000101323
ENSDARG00000024160,ENSG00000172508
ENSDARG00000034178,ENSG00000071894
ENSDARG00000026630,ENSG00000075413
ENSDARG00000056334,ENSG00000119684
ENSDARG00000026329,ENSG00000137962
ENSDARG00000054218,ENSG00000224051
ENSDARG00000054218,ENSG00000182327
ENSDARG00000078571,ENSG00000178252
ENSDARG00000038005,ENSG00000104973
ENSDARG00000038005,ENSG00000104960
ENSDARG00000060089,ENSG00000095564
ENSDARG00000045416,ENSG00000154889
ENSDARG00000035796,ENSG00000062038
ENSDARG00000094204,ENSG00000070061
ENSDARG00000022983,ENSG00000024862
ENSDARG00000055252,ENSG00000092531
ENSDARG00000005606,ENSG00000157212
ENSDARG00000079742,ENSG00000053524
ENSDARG00000044253,ENSG00000163291
ENSDARG00000041098,ENSG00000043039
ENSDARG00000053087,ENSG00000177000
ENSDARG00000076689,ENSG00000089351
ENSDARG00000075129,ENSG00000181991
ENSDARG00000022615,ENSG00000053747
ENSDARG00000062916,ENSG00000116221
ENSDARG00000071491,ENSG00000174004
ENSDARG00000029865,ENSG00000101265
ENSDARG00000006786,ENSG00000005243
ENSDARG00000076223,ENSG00000120742
ENSDARG00000086826,ENSG00000138068
ENSDARG00000004771,ENSG00000088448
ENSDARG00000090309,ENSG00000162191
ENSDARG00000056047,ENSG00000188747
ENSDARG00000042688,ENSG00000136122
ENSDARG00000041530,ENSG00000171960
ENSDARG00000063021,ENSG00000129197
ENSDARG00000037998,ENSG00000137312
ENSDARG00000002339,ENSG00000176476
ENSDARG00000039477,ENSG00000167014
ENSDARG00000069432,ENSG00000114698
ENSDARG00000069432,ENSG00000187838
ENSDARG00000069432,ENSG00000163746
ENSDARG00000004735,ENSG00000153187
ENSDARG00000059841,ENSG00000171311
ENSDARG00000102554,ENSG00000130383
ENSDARG00000102554,ENSG00000156413
ENSDARG00000102554,ENSG00000171124
ENSDARG00000096961,ENSG00000115295
ENSDARG00000077938,ENSG00000125810
ENSDARG00000079350,ENSG00000175105
ENSDARG00000003829,ENSG00000143641
ENSDARG00000091836,ENSG00000165806
ENSDARG00000068629,ENSG00000177697
ENSDARG00000095410,ENSG00000154997
ENSDARG00000020913,ENSG00000136271
ENSDARG00000031494,ENSG00000204469
ENSDARG00000070597,ENSG00000188783
ENSDARG00000001303,ENSG00000204264
ENSDARG00000058390,ENSG00000123130
ENSDARG00000056338,ENSG00000055070
ENSDARG00000005989,ENSG00000143344
ENSDARG00000089529,ENSG00000100418
ENSDARG00000101073,ENSG00000143195
ENSDARG00000045484,ENSG00000151065
ENSDARG00000038290,ENSG00000100296
ENSDARG00000008255,ENSG00000113300
ENSDARG00000014479,ENSG00000168267
ENSDARG00000061398,ENSG00000095203
ENSDARG00000001769,ENSG00000132670
ENSDARG00000061051,ENSG00000162670
ENSDARG00000058414,ENSG00000242252
ENSDARG00000015649,ENSG00000123728
ENSDARG00000002347,ENSG00000140459
ENSDARG00000088560,ENSG00000109066
ENSDARG00000056623,ENSG00000171862
ENSDARG00000026137,ENSG00000144040
ENSDARG00000010083,ENSG00000167281
ENSDARG00000044613,ENSG00000173372
ENSDARG00000043035,ENSG00000092529
ENSDARG00000026548,ENSG00000155016
ENSDARG00000006900,ENSG00000178035
ENSDARG00000018491,ENSG00000155660
ENSDARG00000015567,ENSG00000152977
ENSDARG00000069011,ENSG00000177106
ENSDARG00000013415,ENSG00000160789
ENSDARG00000037350,ENSG00000163682
ENSDARG00000104024,ENSG00000185298
ENSDARG00000086393,ENSG00000213921
ENSDARG00000086393,ENSG00000109851
ENSDARG00000076297,ENSG00000072736
ENSDARG00000042147,ENSG00000117222
ENSDARG00000074721,ENSG00000198774
ENSDARG00000078878,ENSG00000139780
ENSDARG00000044094,ENSG00000131459
ENSDARG00000087555,ENSG00000070814
ENSDARG00000013016,ENSG00000115350
ENSDARG00000028539,ENSG00000133422
ENSDARG00000011597,ENSG00000168488
ENSDARG00000019396,ENSG00000111404
ENSDARG00000024204,ENSG00000112118
ENSDARG00000016516,ENSG00000265241
ENSDARG00000006901,ENSG00000106624
ENSDARG00000089402,ENSG00000116871
ENSDARG00000054793,ENSG00000161671
ENSDARG00000012848,ENSG00000177479
ENSDARG00000016765,ENSG00000116521
ENSDARG00000104089,ENSG00000141696
ENSDARG00000005284,ENSG00000107872
ENSDARG00000062297,ENSG00000057252
ENSDARG00000070437,ENSG00000285629
ENSDARG00000070437,ENSG00000116251
ENSDARG00000014910,ENSG00000110218
ENSDARG00000056741,ENSG00000277957
ENSDARG00000056741,ENSG00000161956
ENSDARG00000053133,ENSG00000198488
ENSDARG00000086262,ENSG00000181104
ENSDARG00000063649,ENSG00000007866
ENSDARG00000036045,ENSG00000181195
ENSDARG00000007788,ENSG00000070961
ENSDARG00000056008,ENSG00000135390
ENSDARG00000074548,ENSG00000116809
ENSDARG00000024964,ENSG00000132849
ENSDARG00000036940,ENSG00000137251
ENSDARG00000036940,ENSG00000174080
ENSDARG00000036940,ENSG00000172543
ENSDARG00000036940,ENSG00000136943
ENSDARG00000036940,ENSG00000135047
ENSDARG00000062476,ENSG00000174446
ENSDARG00000069009,ENSG00000198912
ENSDARG00000059276,ENSG00000170166
ENSDARG00000098837,ENSG00000163810
ENSDARG00000089976,ENSG00000129128
ENSDARG00000086762,ENSG00000105928
ENSDARG00000058225,ENSG00000241553
ENSDARG00000015860,ENSG00000104643
ENSDARG00000041362,ENSG00000147457
ENSDARG00000061233,ENSG00000114770
ENSDARG00000045364,ENSG00000054116
ENSDARG00000053190,ENSG00000100626
ENSDARG00000060322,ENSG00000137965
ENSDARG00000060322,ENSG00000137959
ENSDARG00000011594,ENSG00000099956
ENSDARG00000020529,ENSG00000131373
ENSDARG00000062519,ENSG00000091262
ENSDARG00000096433,ENSG00000134318
ENSDARG00000073808,ENSG00000148225
ENSDARG00000063140,ENSG00000187609
ENSDARG00000070000,ENSG00000265972
ENSDARG00000061742,ENSG00000104859
ENSDARG00000044047,ENSG00000146409
ENSDARG00000062045,ENSG00000169306
ENSDARG00000038069,ENSG00000128268
ENSDARG00000026348,ENSG00000139631
ENSDARG00000101679,ENSG00000166596
ENSDARG00000041137,ENSG00000167536
ENSDARG00000016056,ENSG00000153029
ENSDARG00000010411,ENSG00000063245
ENSDARG00000061042,ENSG00000136928
ENSDARG00000070230,ENSG00000136010
ENSDARG00000054849,ENSG00000105552
ENSDARG00000006754,ENSG00000171843
ENSDARG00000063624,ENSG00000168827
ENSDARG00000042929,ENSG00000188735
ENSDARG00000017615,ENSG00000164438
ENSDARG00000002642,ENSG00000141985
ENSDARG00000040926,ENSG00000185551
ENSDARG00000101130,ENSG00000123815
ENSDARG00000098361,ENSG00000015676
ENSDARG00000045003,ENSG00000130300
ENSDARG00000044356,ENSG00000073282
ENSDARG00000104726,ENSG00000270170
ENSDARG00000001621,ENSG00000001167
ENSDARG00000093235,ENSG00000128311
ENSDARG00000075643,ENSG00000068079
ENSDARG00000057101,ENSG00000164197
ENSDARG00000059911,ENSG00000138686
ENSDARG00000100116,ENSG00000062582
ENSDARG00000100131,ENSG00000062038
ENSDARG00000061204,ENSG00000064703
ENSDARG00000054574,ENSG00000106400
ENSDARG00000041706,ENSG00000170162
ENSDARG00000088898,ENSG00000183166
ENSDARG00000017953,ENSG00000078900
ENSDARG00000104288,ENSG00000162669
ENSDARG00000042027,ENSG00000116132
ENSDARG00000075825,ENSG00000165164
ENSDARG00000012435,ENSG00000166211
ENSDARG00000069945,ENSG00000169313
ENSDARG00000010516,ENSG00000122026
ENSDARG00000003027,ENSG00000163156
ENSDARG00000101474,ENSG00000164975
ENSDARG00000014329,ENSG00000181163
ENSDARG00000074806,ENSG00000169129
ENSDARG00000075098,ENSG00000150627
ENSDARG00000056950,ENSG00000083782
ENSDARG00000056502,ENSG00000166006
ENSDARG00000074480,ENSG00000149970
ENSDARG00000099144,ENSG00000146674
ENSDARG00000026035,ENSG00000119048
ENSDARG00000053003,ENSG00000196376
ENSDARG00000015554,ENSG00000043355
ENSDARG00000043055,ENSG00000156875
ENSDARG00000063538,ENSG00000160145
ENSDARG00000094380,ENSG00000074755
ENSDARG00000102307,ENSG00000064313
ENSDARG00000054753,ENSG00000123500
ENSDARG00000038541,ENSG00000179934
ENSDARG00000079056,ENSG00000088854
ENSDARG00000076833,ENSG00000143153
ENSDARG00000067889,ENSG00000224051
ENSDARG00000067889,ENSG00000182327
ENSDARG00000054255,ENSG00000272741
ENSDARG00000054255,ENSG00000213123
ENSDARG00000015524,ENSG00000147224
ENSDARG00000015524,ENSG00000101911
ENSDARG00000015524,ENSG00000229937
ENSDARG00000056923,ENSG00000138231
ENSDARG00000026170,ENSG00000107521
ENSDARG00000045850,ENSG00000198937
ENSDARG00000014430,ENSG00000154710
ENSDARG00000014430,ENSG00000284461
ENSDARG00000100991,ENSG00000080644
ENSDARG00000010169,ENSG00000172936
ENSDARG00000000540,ENSG00000138381
ENSDARG00000000540,ENSG00000286165
ENSDARG00000101209,ENSG00000091136
ENSDARG00000070131,ENSG00000164967
ENSDARG00000097797,ENSG00000214736
ENSDARG00000099651,ENSG00000147439
ENSDARG00000089749,ENSG00000086159
ENSDARG00000089749,ENSG00000143595
ENSDARG00000070971,ENSG00000140564
ENSDARG00000039579,ENSG00000197766
ENSDARG00000053159,ENSG00000205784
ENSDARG00000011239,ENSG00000167641
ENSDARG00000076888,ENSG00000089597
ENSDARG00000059053,ENSG00000164707
ENSDARG00000055504,ENSG00000129226
ENSDARG00000086416,ENSG00000161920
ENSDARG00000060948,ENSG00000158560
ENSDARG00000035468,ENSG00000148339
ENSDARG00000091658,ENSG00000196542
ENSDARG00000056490,ENSG00000130511
ENSDARG00000099336,ENSG00000167508
ENSDARG00000034862,ENSG00000057593
ENSDARG00000075928,ENSG00000127124
ENSDARG00000099515,ENSG00000172031
ENSDARG00000032373,ENSG00000145860
ENSDARG00000044281,ENSG00000112851
ENSDARG00000056162,ENSG00000184162
ENSDARG00000079204,ENSG00000073670
ENSDARG00000006865,ENSG00000188828
ENSDARG00000054984,ENSG00000177888
ENSDARG00000026281,ENSG00000102897
ENSDARG00000008832,ENSG00000204386
ENSDARG00000035169,ENSG00000204381
ENSDARG00000043095,ENSG00000168301
ENSDARG00000099532,ENSG00000122042
ENSDARG00000074149,ENSG00000150995
ENSDARG00000091900,ENSG00000143919
ENSDARG00000062132,ENSG00000145476
ENSDARG00000053481,ENSG00000187097
ENSDARG00000011317,ENSG00000170214
ENSDARG00000058585,ENSG00000175040
ENSDARG00000027750,ENSG00000176978
ENSDARG00000057032,ENSG00000213889
ENSDARG00000057032,ENSG00000164088
ENSDARG00000057032,ENSG00000155367
ENSDARG00000110581,ENSG00000141639
ENSDARG00000021889,ENSG00000121743
ENSDARG00000003877,ENSG00000163939
ENSDARG00000079571,ENSG00000173214
ENSDARG00000096229,ENSG00000125319
ENSDARG00000044625,ENSG00000165494
ENSDARG00000024602,ENSG00000182827
ENSDARG00000089467,ENSG00000156050
ENSDARG00000062872,ENSG00000124532
ENSDARG00000060707,ENSG00000166821
ENSDARG00000022165,ENSG00000008394
ENSDARG00000007278,ENSG00000114346
ENSDARG00000038116,ENSG00000109163
ENSDARG00000102426,ENSG00000130383
ENSDARG00000102426,ENSG00000156413
ENSDARG00000102426,ENSG00000171124
ENSDARG00000094059,ENSG00000237452
ENSDARG00000071562,ENSG00000129422
ENSDARG00000008398,ENSG00000151067
ENSDARG00000098211,ENSG00000165392
ENSDARG00000057678,ENSG00000104332
ENSDARG00000103748,ENSG00000262664
ENSDARG00000058159,ENSG00000133704
ENSDARG00000079878,ENSG00000178233
ENSDARG00000079878,ENSG00000272442
ENSDARG00000036038,ENSG00000180423
ENSDARG00000056713,ENSG00000159792
ENSDARG00000059058,ENSG00000114812
ENSDARG00000063249,ENSG00000143436
ENSDARG00000077906,ENSG00000141622
ENSDARG00000054658,ENSG00000131183
ENSDARG00000019205,ENSG00000184083
ENSDARG00000019233,ENSG00000123213
ENSDARG00000013333,ENSG00000130414
ENSDARG00000077768,ENSG00000172175
ENSDARG00000059945,ENSG00000159164
ENSDARG00000012539,ENSG00000167968
ENSDARG00000012539,ENSG00000213918
ENSDARG00000073996,ENSG00000012211
ENSDARG00000019496,ENSG00000139684
ENSDARG00000011797,ENSG00000158246
ENSDARG00000075570,ENSG00000119912
ENSDARG00000026855,ENSG00000151062
ENSDARG00000038018,ENSG00000112619
ENSDARG00000070835,ENSG00000101470
ENSDARG00000008329,ENSG00000110881
ENSDARG00000021200,ENSG00000002834
ENSDARG00000023026,ENSG00000057294
ENSDARG00000042642,ENSG00000146457
ENSDARG00000074060,ENSG00000006062
ENSDARG00000062448,ENSG00000188779
ENSDARG00000105428,ENSG00000115306
ENSDARG00000059768,ENSG00000186566
ENSDARG00000100588,ENSG00000130255
ENSDARG00000071774,ENSG00000265818
ENSDARG00000071774,ENSG00000124802
ENSDARG00000013775,ENSG00000174326
ENSDARG00000058701,ENSG00000239887
ENSDARG00000058701,ENSG00000198929
ENSDARG00000098578,ENSG00000197461
ENSDARG00000086458,ENSG00000100429
ENSDARG00000059365,ENSG00000172548
ENSDARG00000004697,ENSG00000143171
ENSDARG00000071107,ENSG00000188064
ENSDARG00000055588,ENSG00000173757
ENSDARG00000055588,ENSG00000126561
ENSDARG00000090552,ENSG00000149534
ENSDARG00000090552,ENSG00000149516
ENSDARG00000090552,ENSG00000166928
ENSDARG00000090552,ENSG00000166961
ENSDARG00000090552,ENSG00000166930
ENSDARG00000090552,ENSG00000204979
ENSDARG00000090552,ENSG00000214782
ENSDARG00000090552,ENSG00000166926
ENSDARG00000090552,ENSG00000110077
ENSDARG00000090552,ENSG00000156738
ENSDARG00000090552,ENSG00000166927
ENSDARG00000090552,ENSG00000172689
ENSDARG00000061901,ENSG00000076513
ENSDARG00000086856,ENSG00000125834
ENSDARG00000044345,ENSG00000273749
ENSDARG00000087897,ENSG00000099284
ENSDARG00000012204,ENSG00000117266
ENSDARG00000017653,ENSG00000127074
ENSDARG00000045444,ENSG00000177283
ENSDARG00000056704,ENSG00000132329
ENSDARG00000020494,ENSG00000109445
ENSDARG00000003077,ENSG00000233276
ENSDARG00000060941,ENSG00000153930
ENSDARG00000077664,ENSG00000174080
ENSDARG00000077664,ENSG00000136943
ENSDARG00000077664,ENSG00000135047
ENSDARG00000040695,ENSG00000106080
ENSDARG00000076857,ENSG00000173673
ENSDARG00000030644,ENSG00000127955
ENSDARG00000030644,ENSG00000065135
ENSDARG00000007257,ENSG00000144566
ENSDARG00000099758,ENSG00000073792
ENSDARG00000053130,ENSG00000183036
ENSDARG00000031657,ENSG00000180185
ENSDARG00000053512,ENSG00000244752
ENSDARG00000056914,ENSG00000126749
ENSDARG00000035452,ENSG00000004660
ENSDARG00000071500,ENSG00000160256
ENSDARG00000005332,ENSG00000188992
ENSDARG00000005332,ENSG00000203837
ENSDARG00000005332,ENSG00000175535
ENSDARG00000030964,ENSG00000174840
ENSDARG00000078901,ENSG00000064999
ENSDARG00000080015,ENSG00000176204
ENSDARG00000088556,ENSG00000162897
ENSDARG00000023532,ENSG00000254093
ENSDARG00000021389,ENSG00000184916
ENSDARG00000021389,ENSG00000204301
ENSDARG00000008237,ENSG00000031698
ENSDARG00000045036,ENSG00000179604
ENSDARG00000003570,ENSG00000166598
ENSDARG00000037894,ENSG00000108799
ENSDARG00000010721,ENSG00000125354
ENSDARG00000040942,ENSG00000198805
ENSDARG00000006639,ENSG00000144320
ENSDARG00000053574,ENSG00000144554
ENSDARG00000062699,ENSG00000101198
ENSDARG00000012699,ENSG00000114439
ENSDARG00000100381,ENSG00000134318
ENSDARG00000036571,ENSG00000170381
ENSDARG00000054797,ENSG00000169084
ENSDARG00000004074,ENSG00000112182
ENSDARG00000105012,ENSG00000147679
ENSDARG00000001782,ENSG00000165059
ENSDARG00000027199,ENSG00000170365
ENSDARG00000076998,ENSG00000160219
ENSDARG00000061180,ENSG00000136631
ENSDARG00000038225,ENSG00000213281
ENSDARG00000021812,ENSG00000085872
ENSDARG00000052011,ENSG00000166592
ENSDARG00000087319,ENSG00000183307
ENSDARG00000045372,ENSG00000129460
ENSDARG00000051981,ENSG00000166900
ENSDARG00000029556,ENSG00000114982
ENSDARG00000078419,ENSG00000118407
ENSDARG00000079939,ENSG00000171988
ENSDARG00000038881,ENSG00000167315
ENSDARG00000055523,ENSG00000149452
ENSDARG00000075791,ENSG00000137965
ENSDARG00000075791,ENSG00000137959
ENSDARG00000041421,ENSG00000102125
ENSDARG00000036446,ENSG00000005249
ENSDARG00000055635,ENSG00000167193
ENSDARG00000078696,ENSG00000166317
ENSDARG00000100313,ENSG00000186111
ENSDARG00000089952,ENSG00000168589
ENSDARG00000018743,ENSG00000198794
ENSDARG00000068344,ENSG00000139428
ENSDARG00000034933,ENSG00000106554
ENSDARG00000040614,ENSG00000187231
ENSDARG00000004154,ENSG00000276045
ENSDARG00000102277,ENSG00000101680
ENSDARG00000022730,ENSG00000157426
ENSDARG00000036999,ENSG00000204624
ENSDARG00000089245,ENSG00000158716
ENSDARG00000009280,ENSG00000115593
ENSDARG00000007682,ENSG00000125534
ENSDARG00000068705,ENSG00000146802
ENSDARG00000095772,ENSG00000221878
ENSDARG00000011909,ENSG00000123104
ENSDARG00000041623,ENSG00000102891
ENSDARG00000041623,ENSG00000087250
ENSDARG00000103735,ENSG00000066322
ENSDARG00000013346,ENSG00000163946
ENSDARG00000102750,ENSG00000062038
ENSDARG00000076757,ENSG00000154928
ENSDARG00000068701,ENSG00000164604
ENSDARG00000056934,ENSG00000165478
ENSDARG00000035771,ENSG00000146834
ENSDARG00000077497,ENSG00000152580
ENSDARG00000031359,ENSG00000134326
ENSDARG00000092762,ENSG00000164659
ENSDARG00000014805,ENSG00000112214
ENSDARG00000078839,ENSG00000176204
ENSDARG00000038666,ENSG00000146678
ENSDARG00000041217,ENSG00000169180
ENSDARG00000036239,ENSG00000171766
ENSDARG00000074148,ENSG00000124232
ENSDARG00000062268,ENSG00000008083
ENSDARG00000105349,ENSG00000149380
ENSDARG00000099283,ENSG00000159023
ENSDARG00000021124,ENSG00000172757
ENSDARG00000078256,ENSG00000140265
ENSDARG00000078256,ENSG00000167685
ENSDARG00000078256,ENSG00000103343
ENSDARG00000078256,ENSG00000152467
ENSDARG00000078256,ENSG00000154957
ENSDARG00000078256,ENSG00000171606
ENSDARG00000078256,ENSG00000171222
ENSDARG00000078256,ENSG00000198300
ENSDARG00000078256,ENSG00000105261
ENSDARG00000078256,ENSG00000162714
ENSDARG00000078256,ENSG00000083838
ENSDARG00000078256,ENSG00000167528
ENSDARG00000078256,ENSG00000155592
ENSDARG00000078256,ENSG00000121413
ENSDARG00000078256,ENSG00000197213
ENSDARG00000078256,ENSG00000204532
ENSDARG00000078256,ENSG00000131848
ENSDARG00000078256,ENSG00000198146
ENSDARG00000078256,ENSG00000166261
ENSDARG00000017790,ENSG00000160716
ENSDARG00000055632,ENSG00000188176
ENSDARG00000034007,ENSG00000007062
ENSDARG00000033411,ENSG00000157782
ENSDARG00000033804,ENSG00000143376
ENSDARG00000060668,ENSG00000169908
ENSDARG00000074119,ENSG00000170324
ENSDARG00000031756,ENSG00000068305
ENSDARG00000017928,ENSG00000126215
ENSDARG00000087956,ENSG00000169291
ENSDARG00000070393,ENSG00000135469
ENSDARG00000011973,ENSG00000116704
ENSDARG00000057986,ENSG00000164941
ENSDARG00000036592,ENSG00000185917
ENSDARG00000003776,ENSG00000150867
ENSDARG00000076546,ENSG00000174417
ENSDARG00000032933,ENSG00000091073
ENSDARG00000099679,ENSG00000164329
ENSDARG00000045695,ENSG00000136997
ENSDARG00000019417,ENSG00000130222
ENSDARG00000037020,ENSG00000054523
ENSDARG00000096031,ENSG00000165507
